objectid,facility_id,ctprvnnm,signgunm,signgucode,rdnmadr,lnmadr,fclty_knd,trget_fclty_nm,latitude,longitude,institution_nm,cmptnc_polcsttn_nm,cctv_yn,cctv_number,prtcarea_rw,dsgn_ymd,et,bt,sgngnrco,unitysflblco,prtcareasflblco,crslkco,hghlacrslkco,bollaco,rdscindictco,prctfenceet,nesinstlet,roadrflectco,ovrspdprvnco,sliprvnfclco,sliprvnfclet,lmttves,lmttvesgnalco,prkstopprhibtsgnalco,referencedate,instt_code,instt_nm,handicapcvntlyn,handicapcvntltype,shape_Length,shape_Area
1223,1282,인천광역시,계양구,28245,벌말로,인천광역시 계양구 계양3동14-3,초등학교,계양초상야분교,37.579729,126.779385,인천광역시청,,,,,,,,4,6,,4,0,0,16,120,10,0,0,1,,0,,0,2021-12-03,,,,,1395.854648,13579.10297
1224,1362,인천광역시,계양구,28245,까치말로,인천광역시 계양구 작전서운동,어린이집,하늘키즈어린이집,37.525709,126.736066,인천광역시청,,,,,,,,0,5,,2,0,0,9,0,0,0,4,0,,0,,0,2021-12-03,,,,,306.811552,1477.777919
1225,1284,인천광역시,계양구,28245,봉오대로569번길,인천광역시 계양구 효성1동,초등학교,명현초등학교,37.532428,126.711998,인천광역시청,,,,,,,,0,2,,2,0,0,5,127,4,0,4,0,,0,,0,2021-12-03,,,,,740.3949566,3814.413445
1226,1285,인천광역시,계양구,28245,아나지로,인천광역시 계양구 효성2동,초등학교,성지초등학교,37.525441,126.719331,인천광역시청,,,,,,,,4,4,,3,0,0,12,0,22,1,0,0,,0,,0,2021-12-03,,,,,990.4038404,12546.30906
1227,1286,인천광역시,계양구,28245,아나지로247번길,인천광역시 계양구 효성2동,초등학교,성지초등학교,37.526657,126.719435,인천광역시청,,,,,,,,0,2,,4,0,0,7,182,4,6,9,1,,0,,0,2021-12-03,,,,,563.7504958,2931.371017
1228,1288,인천광역시,계양구,28245,새벌로112번길및계양대로33번길,인천광역시 계양구 효성2동,초등학교,성지초등학교,37.526844,126.719554,인천광역시청,,,,,,,,0,3,,2,2,0,6,82,13,0,8,0,,0,,0,2021-12-03,,,,,995.6802591,5166.458977
1229,1346,인천광역시,계양구,28245,계양산로158번길,인천광역시 계양구 계양2동28-38,어린이집,피카소아트어린이집,37.547263,126.733355,인천광역시청,,,,,,,,0,0,,0,0,0,1,0,0,0,0,0,,0,,0,2021-12-03,,,,,141.2276135,448.8046811
1230,1296,인천광역시,계양구,28245,방축로,인천광역시 계양구 계양2동28-38,초등학교,양촌초등학교,37.55102,126.741521,인천광역시청,,,,,,,,0,2,,2,0,0,8,144,10,0,0,0,,0,,0,2021-12-03,,,,,525.417855,3483.399493
1231,1297,인천광역시,계양구,28245,화산로,인천광역시 계양구 계양2동28-38,초등학교,양촌초등학교,37.551091,126.740679,인천광역시청,,,,,,,,0,4,,1,0,0,4,64,0,0,1,0,,0,,0,2021-12-03,,,,,174.4253331,553.2418512
1232,1289,인천광역시,계양구,28245,계산로,인천광역시 계양구 계산1동973-22,초등학교,해서초등학교,37.540636,126.718591,인천광역시청,,,,,,,,0,0,,5,0,0,12,120,30,3,9,1,,0,,0,2021-12-03,,,,,1093.960483,7685.35275
1233,1290,인천광역시,계양구,28245,귤현길,인천광역시 계양구 계양3동14-3,초등학교,귤현초등학교,37.568825,126.747806,인천광역시청,,,,,,,,1,3,,5,0,0,7,198,12,1,5,1,,0,,0,2021-12-03,,,,,756.0335814,4431.860463
1234,1292,인천광역시,계양구,28245,동양로,인천광역시 계양구 계양3동14-3,초등학교,당산초등학교,37.55895,126.758128,인천광역시청,,,,,,,,4,4,,5,0,0,12,416,24,0,3,1,,0,,0,2021-12-03,,,,,1091.164369,11586.64297
1235,1294,인천광역시,계양구,28245,장제로,인천광역시 계양구 계양2동28-38,초등학교,양촌초등학교,37.551047,126.743523,인천광역시청,,,,,,,,3,8,,1,0,0,18,498,22,0,0,1,,0,,0,2021-12-03,,,,,794.6340239,9156.170861
1236,1308,인천광역시,계양구,28245,계산로,인천광역시 계양구 계산3동339-10,유치원,서해유치원,37.537126,126.729038,인천광역시청,,,,,,,,0,4,,2,0,0,3,15,40,0,2,1,,0,,0,2021-12-03,,,,,390.4890832,2671.05421
1237,1295,인천광역시,계양구,28245,장제로948번길,인천광역시 계양구 계양2동28-38,초등학교,양촌초등학교,37.549983,126.744128,인천광역시청,,,,,,,,0,4,,3,0,0,7,180,7,0,3,1,,0,,0,2021-12-03,,,,,420.5390753,2092.878295
1238,1298,인천광역시,계양구,28245,계양산로,인천광역시 계양구 계산2동46-56,유치원,경인여대부속유치원,37.547727,126.723505,인천광역시청,,,,,,,,0,4,,1,0,0,5,0,10,2,2,0,,0,,0,2021-12-03,,,,,669.4802092,4628.891113
1239,1300,인천광역시,계양구,28245,임학서로46번길,인천광역시 계양구 계양2동28-38,유치원,마리아유치원,37.546928,126.733785,인천광역시청,,,,,,,,0,2,,0,0,0,2,0,0,4,1,0,,0,,0,2021-12-03,,,,,154.7168373,568.5494116
1240,1301,인천광역시,계양구,28245,임학서로42번길,인천광역시 계양구 계양2동28-38,유치원,마리아유치원,37.546524,126.7333,인천광역시청,,,,,,,,0,0,,0,0,0,3,0,0,0,2,0,,0,,0,2021-12-03,,,,,313.9742496,1132.676653
1241,1302,인천광역시,계양구,28245,주부토로363번길,인천광역시 계양구 작전1동287-3,유치원,미래유치원,37.526903,126.727477,인천광역시청,,,,,,,,0,4,,2,0,0,5,0,5,0,7,1,,0,,0,2021-12-03,,,,,865.7154331,5038.080052
1242,1303,인천광역시,계양구,28245,임학서로45번길,인천광역시 계양구 계양2동28-38,유치원,밀알유치원,37.547056,126.731327,인천광역시청,,,,,,,,0,4,,0,0,0,4,0,0,0,2,1,,0,,0,2021-12-03,,,,,235.3840968,714.3112311
1243,1365,인천광역시,계양구,28245,황어로126번길,인천광역시 계양구 계양1동478-4,어린이집,아이비키즈어린이집,37.579094,126.73511,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,312.4509713,1097.017306
1244,1304,인천광역시,계양구,28245,계양산로134번길,인천광역시 계양구 계산2동46-56,유치원,밀알유치원,37.546603,126.730635,인천광역시청,,,,,,,,0,4,,0,0,0,5,120,3,2,3,1,,0,,0,2021-12-03,,,,,501.6751767,2285.17704
1245,1305,인천광역시,계양구,28245,장제로928번길,인천광역시 계양구 계양2동28-38,유치원,보람유치원,37.547915,126.743808,인천광역시청,,,,,,,,0,7,,0,0,0,4,0,0,0,5,1,,0,,0,2021-12-03,,,,,263.2116405,622.5616689
1246,1306,인천광역시,계양구,28245,병방로23번길,인천광역시 계양구 계양2동28-38,유치원,보람유치원,37.547441,126.744011,인천광역시청,,,,,,,,0,2,,0,0,0,2,0,0,0,1,0,,0,,0,2021-12-03,,,,,237.5876156,851.0817721
1247,1311,인천광역시,계양구,28245,봉오대로774번길,인천광역시 계양구 작전서운동,유치원,이화몬테소리유치원,37.528746,126.73497,인천광역시청,,,,,,,,0,3,,1,0,0,3,0,0,0,1,0,,0,,0,2021-12-03,,,,,356.2779385,1226.296179
1248,1313,인천광역시,계양구,28245,양지로,인천광역시 계양구 계양3동14-3,유치원,예소담유치원,37.562117,126.755325,인천광역시청,,,,,,,,4,6,,6,0,0,7,0,0,0,0,0,,0,,0,2021-12-03,,,,,494.4119256,4427.834502
1249,1361,인천광역시,계양구,28245,아나지로,인천광역시 계양구 작전서운동,어린이집,하늘키즈어린이집,37.525556,126.735912,인천광역시청,,,,,,,,4,6,,2,0,0,6,12,2,0,0,2,,0,,0,2021-12-03,,,,,368.908343,3160.357594
1250,1314,인천광역시,계양구,28245,양지말2길,인천광역시 계양구 계양3동14-3,유치원,예소담유치원,37.56215,126.755758,인천광역시청,,,,,,,,0,0,,2,0,0,3,0,0,0,2,1,,0,,0,2021-12-03,,,,,369.8079192,1446.866807
1251,1315,인천광역시,계양구,28245,아나지로197번길,인천광역시 계양구 효성2동,유치원,유송유치원,37.526112,126.713715,인천광역시청,,,,,,,,0,4,,0,0,0,4,0,3,1,3,1,,0,,0,2021-12-03,,,,,353.3059604,1789.643279
1252,1316,인천광역시,계양구,28245,봉오대로477번길,인천광역시 계양구 효성1동,유치원,자연유치원,37.529335,126.701539,인천광역시청,,,,,,,,0,2,,0,0,0,4,0,3,0,4,0,,0,,0,2021-12-03,,,,,384.582108,2606.178427
1253,1393,인천광역시,강화군,28710,청하동길,인천광역시 강화군 강화읍403-4,유치원,잠두유치원,37.744557,126.482446,인천광역시청,,,,,,,,0,0,,0,0,0,2,0,0,0,0,0,,0,,0,2021-12-03,,,,,307.9542359,452.0256161
1254,1318,인천광역시,계양구,28245,봉오대로743번길,인천광역시 계양구 작전1동287-3,유치원,정원유치원,37.531917,126.731952,인천광역시청,,,,,,,,0,6,,0,0,0,5,0,0,3,5,1,,0,,0,2021-12-03,,,,,514.067602,1817.135199
1255,1323,인천광역시,계양구,28245,장제로927번길,인천광역시 계양구 계양2동28-38,어린이집,꼬마세계어린이집,37.549503,126.740582,인천광역시청,,,,,,,,0,4,,0,0,0,2,0,0,1,3,1,,0,,0,2021-12-03,,,,,415.4280411,1739.385915
1256,1342,인천광역시,계양구,28245,병방로,인천광역시 계양구 계양2동28-38,어린이집,키즈빌어린이집,37.546117,126.744038,인천광역시청,,,,,,,,0,2,,1,0,0,9,0,0,0,0,0,,0,,0,2021-12-03,,,,,521.4317256,4915.581157
1257,1325,인천광역시,계양구,28245,경명대로1017번길,인천광역시 계양구 계산2동46-56,어린이집,꽃들에나라어린이집,37.546416,126.720087,인천광역시청,,,,,,,,0,3,,1,0,0,3,0,0,1,0,1,,0,,0,2021-12-03,,,,,362.333556,1643.920419
1258,1328,인천광역시,계양구,28245,양지말1길,인천광역시 계양구 계양3동14-3,어린이집,다원어린이집,37.561409,126.75401,인천광역시청,,,,,,,,0,2,,0,2,0,2,0,0,0,4,0,,0,,0,2021-12-03,,,,,401.9276803,1698.973256
1259,1329,인천광역시,계양구,28245,아나지로198번길,인천광역시 계양구 효성2동,어린이집,로뎀나무어린이집,37.524638,126.713571,인천광역시청,,,,,,,,0,6,,0,0,0,5,54,1,0,3,1,,0,,0,2021-12-03,,,,,334.7286915,1460.219645
1260,1330,인천광역시,계양구,28245,주부토로472번길,인천광역시 계양구 작전1동287-3,어린이집,루아어린이집,37.534875,126.730971,인천광역시청,,,,,,,,0,0,,1,0,0,4,65,0,0,0,0,,0,,0,2021-12-03,,,,,549.7488869,2976.995389
1261,1332,인천광역시,계양구,28245,효서로282번길,인천광역시 계양구 작전1동287-3,어린이집,새하늘어린이집,37.52744,126.727375,인천광역시청,,,,,,,,0,3,,0,0,0,2,0,0,0,0,0,,0,,0,2021-12-03,,,,,240.6323474,404.6841587
1262,1350,인천광역시,계양구,28245,주부토로426번길,인천광역시 계양구 작전1동287-3,어린이집,해린어린이집,37.53171,126.729004,인천광역시청,,,,,,,,0,5,,0,0,0,7,0,2,1,4,1,,0,,0,2021-12-03,,,,,432.4145513,1906.00159
1263,1333,인천광역시,계양구,28245,계양산로193번길,인천광역시 계양구 계양2동28-38,유치원,계양유치원,37.548843,126.737893,인천광역시청,,,,,,,,0,3,,0,0,0,2,0,0,1,3,1,,0,,0,2021-12-03,,,,,544.0043406,2495.673889
1264,1335,인천광역시,계양구,28245,향교로6번길,인천광역시 계양구 계산1동973-22,어린이집,솔빛,37.538006,126.721869,인천광역시청,,,,,,,,0,4,,0,0,0,7,0,0,0,5,0,,0,,0,2021-12-03,,,,,379.276277,1585.834015
1265,1336,인천광역시,계양구,28245,주부토로501,인천광역시 계양구 계산1동973-22,어린이집,숙명차일드스쿨어린이집,37.539336,126.726751,인천광역시청,,,,,,,,0,2,,0,0,0,2,0,0,1,2,0,,0,,0,2021-12-03,,,,,311.095146,1109.276404
1266,1337,인천광역시,계양구,28245,계양산로216번길,인천광역시 계양구 계양2동28-38,어린이집,예능이스턴키즈어린이집,37.546705,126.739229,인천광역시청,,,,,,,,0,7,,0,0,0,5,0,0,0,2,1,,0,,0,2021-12-03,,,,,407.4141373,1468.176502
1267,1338,인천광역시,계양구,28245,임학동로56번길,인천광역시 계양구 계양2동28-38,어린이집,예능이스턴키즈어린이집,37.546712,126.738209,인천광역시청,,,,,,,,0,3,,0,0,0,3,0,0,0,2,0,,0,,0,2021-12-03,,,,,345.9808646,1186.796622
1268,1343,인천광역시,계양구,28245,주부토로529번길,인천광역시 계양구 계산1동973-22,어린이집,태양창의아트어린이집,37.541461,126.727425,인천광역시청,,,,,,,,0,3,,0,0,0,3,0,0,0,3,1,,0,,0,2021-12-03,,,,,306.9836691,1379.470149
1269,1344,인천광역시,계양구,28245,경명대로1078번길,인천광역시 계양구 계산1동973-22,어린이집,태양창의아트어린이집,37.541308,126.726455,인천광역시청,,,,,,,,0,0,,0,0,0,1,0,0,0,2,0,,0,,0,2021-12-03,,,,,134.9890375,475.3626264
1270,1348,인천광역시,계양구,28245,임학서로42번길,인천광역시 계양구 계양2동28-38,어린이집,피카소아트어린이집,37.546582,126.732148,인천광역시청,,,,,,,,0,3,,0,0,0,1,0,0,0,2,0,,0,,0,2021-12-03,,,,,115.4576484,378.4091206
1271,1349,인천광역시,계양구,28245,경명대로1078번길,인천광역시 계양구 계산1동973-22,어린이집,하늘어린이집,37.542173,126.726675,인천광역시청,,,,,,,,0,3,,0,0,0,3,0,0,0,2,1,,0,,0,2021-12-03,,,,,296.587716,1202.755046
1272,1364,인천광역시,계양구,28245,순강길,인천광역시 계양구 계양3동14-3,어린이집,무지개동산어린이집,37.56098,126.755215,인천광역시청,,,,,,,,0,2,,1,0,0,3,0,0,0,2,1,,0,,0,2021-12-03,,,,,217.4833472,1032.244396
1273,1355,인천광역시,계양구,28245,황어로,인천광역시 계양구 계양1동478-4,특수학교,인혜특수학교,37.579127,126.732628,인천광역시청,,,,,,,,2,7,,4,0,0,4,0,0,0,2,4,,0,,0,2021-12-03,,,,,862.4349121,5664.652491
1274,1356,인천광역시,계양구,28245,계산새로,인천광역시 계양구 계산4동1074-4,학원,장군수학학원,37.537931,126.737664,인천광역시청,,,,,,,,6,4,,3,0,0,15,0,16,0,0,0,,0,,0,2021-12-03,,,,,465.8326993,6973.488149
1275,1357,인천광역시,계양구,28245,오조산로,인천광역시 계양구 계산4동1074-4,학원,장군수학학원,37.538716,126.738989,인천광역시청,,,,,,,,4,10,,2,0,0,17,0,17,0,0,0,,0,,0,2021-12-03,,,,,699.5226243,9702.681784
1276,1358,인천광역시,계양구,28245,굴재방터길,인천광역시 계양구 계양3동14-3,어린이집,꼬망꼬망어린이집,37.566693,126.74815,인천광역시청,,,,,,,,0,2,,2,0,0,6,0,0,0,3,0,,0,,0,2021-12-03,,,,,378.3792578,1478.459435
1277,1377,인천광역시,강화군,28710,강화서로,인천광역시 강화군 내가면517-1,초등학교,내가초등학교,37.720657,126.390293,인천광역시청,,,,,,,,0,0,,1,0,0,16,0,0,0,0,180,,0,,0,2021-12-03,,,,,1097.089518,3248.582787
1278,1359,인천광역시,계양구,28245,역골로119번길,인천광역시 계양구 계양1동478-4,유치원,산들유치원,37.569421,126.727869,인천광역시청,,,,,,,,0,6,,1,0,1,15,0,0,0,2,1,,0,,0,2021-12-03,,,,,501.081477,883.1317638
1279,1360,인천광역시,계양구,28245,향교로5번길,인천광역시 계양구 계산1동973-22,어린이집,킨더가든어린이집,37.539532,126.719135,인천광역시청,,,,,,,,0,4,,0,0,0,4,0,0,0,1,1,,0,,0,2021-12-03,,,,,105.3831978,374.0380827
1280,1363,인천광역시,계양구,28245,안남로573번길,인천광역시 계양구 효성1동,어린이집,늘푸른어린이집,37.534914,126.70887,인천광역시청,,,,,,,,1,8,,3,0,0,9,0,0,0,4,1,,0,,0,2021-12-03,,,,,677.8900754,3791.862002
1281,1366,인천광역시,계양구,28245,양지로,인천광역시 계양구 계양3동14-3,어린이집,참빛어린이집,37.567131,126.745478,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,395.3183803,3065.955114
1282,1367,인천광역시,계양구,28245,만봉길,인천광역시 계양구 계양3동14-3,어린이집,참빛어린이집,37.566834,126.744494,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,405.6098055,2404.738462
1283,1368,인천광역시,계양구,28245,안남로490번길,인천광역시 계양구 효성2동,어린이집,마리보나어린이집,37.526785,126.711709,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,2021-12-03,,,,,350.0842609,1609.997941
1284,1369,인천광역시,강화군,28710,북문길,인천광역시 강화군 강화읍403-4,초등학교,강화초등학교,37.749468,126.485187,인천광역시청,,,,,,,,0,0,,2,0,0,10,0,0,0,0,0,,0,,0,2021-12-03,,,,,552.6380176,1633.95023
1285,1391,인천광역시,강화군,28710,삼산북로,인천광역시 강화군 삼산면58-5,초등학교,삼산초등학교,37.703413,126.322856,인천광역시청,,,,,,,,0,0,,1,0,0,6,0,0,0,0,78,,0,,0,2021-12-03,,,,,739.0983585,2534.103269
1286,1370,인천광역시,강화군,28710,강화동로,인천광역시 강화군 선원면163-2,초등학교,선원초등학교,37.713714,126.47967,인천광역시청,,,,,,,,0,1,,2,0,0,20,50,0,0,0,0,,0,,0,2021-12-03,,,,,1254.218464,3788.899609
1287,1371,인천광역시,강화군,28710,중앙로,인천광역시 강화군 불은면194-9,초등학교,삼성초등학교,37.708954,126.44983,인천광역시청,,,,,,,,0,4,,2,0,0,0,0,0,0,0,152,,0,,0,2021-12-03,,,,,774.6235398,4503.779706
1288,1372,인천광역시,강화군,28710,갑룡길,인천광역시 강화군 강화읍403-4,초등학교,갑룡초등학교,37.744284,126.503764,인천광역시청,,,,,,,,0,0,,0,0,0,11,0,0,0,0,135,,0,,0,2021-12-03,,,,,584.1711636,1713.442427
1289,1374,인천광역시,강화군,28710,강화대로,인천광역시 강화군 강화읍403-4,초등학교,갑룡초등학교,37.7431,126.502489,인천광역시청,,,,,,,,0,0,,0,0,0,9,0,0,0,0,120,,0,,0,2021-12-03,,,,,214.9760359,313.1090005
1290,1375,인천광역시,강화군,28710,불은남로,인천광역시 강화군 불은면194-9,초등학교,불은초등학교,37.68168,126.486992,인천광역시청,,,,,,,,0,0,,0,0,0,9,0,0,0,0,110,,0,,0,2021-12-03,,,,,724.1126395,2136.615772
1291,1376,인천광역시,강화군,28710,불은남로544번길,인천광역시 강화군 불은면194-9,초등학교,불은초등학교,37.682231,126.487135,인천광역시청,,,,,,,,0,0,,0,0,0,0,0,0,0,0,200,,0,,0,2021-12-03,,,,,175.2270535,253.3235744
1292,1378,인천광역시,강화군,28710,강화대로,인천광역시 강화군 하점면99-6,초등학교,하점초등학교,37.773127,126.41347,인천광역시청,,,,,,,,0,0,,1,0,0,15,0,0,0,0,220,,0,,0,2021-12-03,,,,,640.0787234,2495.420789
1293,1380,인천광역시,강화군,28710,교동북로,인천광역시 강화군 교동면573-4,초등학교,지석초등학교,37.799856,126.257783,인천광역시청,,,,,,,,0,0,,1,0,0,7,0,0,0,0,78,,0,,0,2021-12-03,,,,,568.4571282,1213.578947
1294,1381,인천광역시,강화군,28710,대룡안길,인천광역시 강화군 교동면573-4,초등학교,교동초등학교,37.78369,126.281172,인천광역시청,,,,,,,,0,0,,2,0,0,0,0,0,0,0,96,,0,,0,2021-12-03,,,,,646.5840155,994.9765662
1295,1382,인천광역시,강화군,28710,전망대로,인천광역시 강화군 송해면344-6,초등학교,송해초등학교,37.769225,126.462268,인천광역시청,,,,,,,,0,0,,3,0,0,13,0,0,0,0,0,,0,,0,2021-12-03,,,,,1342.34455,3016.70738
1296,1383,인천광역시,강화군,28710,대월로,인천광역시 강화군 강화읍403-4,초등학교,대월초등학교,37.759587,126.491833,인천광역시청,,,,,,,,0,0,,3,0,0,17,0,0,0,0,79,,0,,0,2021-12-03,,,,,1203.202807,3572.771757
1297,1384,인천광역시,강화군,28710,합일길,인천광역시 강화군 강화읍403-4,초등학교,합일초등학교,37.744347,126.482741,인천광역시청,,,,,,,,0,0,,0,0,0,2,0,0,0,0,130,,0,,0,2021-12-03,,,,,247.3159383,360.9090754
1298,1385,인천광역시,강화군,28710,강화서로560번길,인천광역시 강화군 하점면99-6,초등학교,명신초등학교,37.745129,126.389782,인천광역시청,,,,,,,,0,0,,1,0,0,11,0,0,0,0,0,,0,,0,2021-12-03,,,,,926.9137245,1380.59454
1299,1390,인천광역시,강화군,28710,마니산로,인천광역시 강화군 화도면914-28,초등학교,화도초등학교,37.633123,126.418504,인천광역시청,,,,,,,,0,0,,4,0,0,15,0,0,0,0,610,,0,,0,2021-12-03,,,,,630.7483993,4105.826338
1300,1392,인천광역시,강화군,28710,삼산남로,인천광역시 강화군 삼산면58-5,초등학교,해명초등학교,37.668149,126.361622,인천광역시청,,,,,,,,0,0,,3,0,0,9,0,0,0,0,0,,0,,0,2021-12-03,,,,,801.8164613,1588.168106
