연번,분야,유형,필드코드,타입코드,분류코드,시도,시군구,시설명,분류,우편번호,주소,전화번호,경도,위도,정보
2804,복지·건강,약국,6,8,6008,인천광역시,남동구,척도약국,999,21547,"인천광역시 남동구 구월로 235, 1층 (구월동)",032-468-5655,126.716702,37.4564767,
2805,복지·건강,약국,6,8,6008,인천광역시,남동구,천사약국,999,21610,인천광역시 남동구 서창남순환로 2 (서창동),032-471-1128,126.7503372,37.4244669,
2806,복지·건강,약국,6,8,6008,인천광역시,남동구,천지약국,999,21596,인천광역시 남동구 담방로 39 (만수동),032-472-7559,126.7385219,37.44315084,
2807,복지·건강,약국,6,8,6008,인천광역시,남동구,청솔온누리약국,999,21577,"인천광역시 남동구 남동대로 728, 1층 3호 (구월동, 명보빌딩상가)",032-466-2144,126.7076044,37.44723128,https://blog.naver.com/supsokp
2808,복지·건강,약국,6,8,6008,인천광역시,남동구,청십자약국,999,21534,"인천광역시 남동구 호구포로 798, 1층 (구월동)",032-466-0777,126.7194181,37.45358664,http://bcdrugstore.iloveincheon.co.kr/
2809,복지·건강,약국,6,8,6008,인천광역시,남동구,체리약국,999,21574,"인천광역시 남동구 예술로 126, 링크126 1층 125호 (구월동)",032-431-7282,126.7008867,37.44512979,https://blog.naver.com/sumisiro
2810,복지·건강,약국,6,8,6008,인천광역시,남동구,큰샘약국,999,21568,인천광역시 남동구 문화서로4번길 41-2 (구월동),032-435-4455,126.6973672,37.44488295,
2811,복지·건강,약국,6,8,6008,인천광역시,남동구,타워약국,999,21573,"인천광역시 남동구 예술로 138, 137호 (구월동, 이토타워)",032-455-1888,126.7010063,37.44624161,
2812,복지·건강,약국,6,8,6008,인천광역시,남동구,탑프라자약국,999,21552,"인천광역시 남동구 경인로 520, B04-1호 (간석동, 탑프라자빌딩)",032-421-5415,126.6970546,37.46077614,
2813,복지·건강,약국,6,8,6008,인천광역시,남동구,태평양메디컬온누리약국,999,21614,"인천광역시 남동구 서창남로 81, 투엠프라자 1층 112,113호 (서창동)",032-465-3333,126.7480495,37.42628663,
2814,복지·건강,약국,6,8,6008,인천광역시,남동구,파랑새약국,999,21637,"인천광역시 남동구 함박뫼로 441, 109호 (논현동)",032-446-8663,126.7115417,37.4094244,
2815,복지·건강,약국,6,8,6008,인천광역시,남동구,퍼스트시티경도약국,999,21534,"인천광역시 남동구 호구포로 812, 102호 (구월동, 한빛하이존)",032-462-7976,126.7195809,37.45478093,
2816,복지·건강,약국,6,8,6008,인천광역시,남동구,평원약국,999,21524,인천광역시 남동구 백범로180번길 93 (만수동),032-463-0508,126.7323246,37.46107579,
2817,복지·건강,약국,6,8,6008,인천광역시,남동구,푸른약국,999,21538,인천광역시 남동구 구월남로 342번길 3 (만수동),032-466-1762,126.7278737,37.45159612,
2818,복지·건강,약국,6,8,6008,인천광역시,남동구,플러스약국,999,21614,"인천광역시 남동구 서창남순환로 223, 130,131호 (서창동, 아페리온 A동)",032-465-0131,126.7489215,37.42483648,
2819,복지·건강,약국,6,8,6008,인천광역시,남동구,하나약국,999,21669,"인천광역시 남동구 포구로 75, 101호 (논현동, 송원빌딩)",032-426-0617,126.7357553,37.40511825,
2820,복지·건강,약국,6,8,6008,인천광역시,남동구,하늘약국,999,21578,"인천광역시 남동구 인주대로 664, 112호 (구월동, 메인프라자2차)",032-467-1230,126.7108124,37.44916929,
2821,복지·건강,약국,6,8,6008,인천광역시,남동구,한가람약국,999,21548,"인천광역시 남동구 남동대로 860, 106호 (간석동, 간석래미안자이1상가)",032-467-5335,126.7089573,37.4601375,
2822,복지·건강,약국,6,8,6008,인천광역시,남동구,한누리약국,999,21534,"인천광역시 남동구 호구포로 818, 111호 (구월동, 퍼스트하임프라자)",032-463-8768,126.7196674,37.45536395,
2823,복지·건강,약국,6,8,6008,인천광역시,남동구,한마음약국,999,21525,인천광역시 남동구 만수로 14-70 (만수동),032-461-0972,126.7331196,37.45596362,
2824,복지·건강,약국,6,8,6008,인천광역시,남동구,한빛약국,999,21573,"인천광역시 남동구 성말로13번길 15, 125호 (구월동, 메인프라자)",032-433-9870,126.7017869,37.44626257,
2825,복지·건강,약국,6,8,6008,인천광역시,남동구,한사랑약국,999,21506,인천광역시 남동구 주안로 231 (간석동),032-424-7890,126.6955716,37.46350381,
2826,복지·건강,약국,6,8,6008,인천광역시,남동구,한솔약국,999,21524,인천광역시 남동구 만수로 47 (만수동),032-468-3737,126.7335491,37.46054528,
2827,복지·건강,약국,6,8,6008,인천광역시,남동구,한약국,999,21569,인천광역시 남동구 문화서로 26 (구월동),032-427-1102,126.6962429,37.44747453,
2828,복지·건강,약국,6,8,6008,인천광역시,남동구,한일약국,999,21625,인천광역시 남동구 남촌동로15번길 12 (남촌동),032-463-6387,126.7169796,37.43147726,
2829,복지·건강,약국,6,8,6008,인천광역시,남동구,한진약국,999,21552,"인천광역시 남동구 경인로524번길 16 (간석동, 한진아파트)",032-422-9983,126.6965078,37.45851112,
2830,복지·건강,약국,6,8,6008,인천광역시,남동구,해밀온누리약국,999,21610,인천광역시 남동구 서창남순환로 56 (서창동),032-466-1999,126.7511067,37.42904734,
2831,복지·건강,약국,6,8,6008,인천광역시,남동구,햇빛약국,999,21518,"인천광역시 남동구 호구포로 920, 309호 (만수동, 벽산아파트상가)",032-463-7248,126.7211807,37.46432886,
2832,복지·건강,약국,6,8,6008,인천광역시,남동구,행복한약국,999,21513,인천광역시 남동구 경인로 770 (간석동),032-515-8276,126.7106869,37.47818957,
2833,복지·건강,약국,6,8,6008,인천광역시,남동구,행복한우리약국,999,21596,"인천광역시 남동구 장승남로 46, 103호 (만수동, 조은빌딩)",032-466-9780,126.7372448,37.44325077,
2834,복지·건강,약국,6,8,6008,인천광역시,남동구,향촌우리약국,999,21524,"인천광역시 남동구 만수서로 56, 105호 (만수동, 향촌메디칼)",070-8963-3740,126.7322128,37.46143453,
2835,복지·건강,약국,6,8,6008,인천광역시,남동구,현대약국,999,21535,"인천광역시 남동구 구월로 306, 상가동 108호 (만수동)",032-434-4343,126.7244192,37.45534566,
2836,복지·건강,약국,6,8,6008,인천광역시,남동구,호구포온누리약국,999,21655,"인천광역시 남동구 호구포로 220, 106호 (논현동, 명진프라자)",032-442-0233,126.7103473,37.40237682,
2837,복지·건강,약국,6,8,6008,인천광역시,남동구,훼미리약국,999,21565,"인천광역시 남동구 독점로3번길 26, 교동빌딩 (구월동)",032-462-0045,126.709202,37.4501218,https://blog.naver.com/familypharm777
2838,복지·건강,약국,6,8,6008,인천광역시,남동구,휴먼시아약국,999,21679,"인천광역시 남동구 앵고개로847번길 64, 골든프라자 (논현동)",032-425-2060,126.7249789,37.39874084,
2839,복지·건강,약국,6,8,6008,인천광역시,남동구,휴베이스새봄약국,999,21535,"인천광역시 남동구 구월로 348, 광산빌딩 (만수동)",032-468-9196,126.7292064,37.45497137,http:///blog.naver.com/sb9196
2840,복지·건강,약국,6,8,6008,인천광역시,남동구,희망약국,999,21522,인천광역시 남동구 만수로100번길 3 (만수동),032-462-1278,126.7375379,37.46400406,
2841,복지·건강,약국,6,8,6008,인천광역시,남동구,희망찬약국,999,21545,인천광역시 남동구 남동대로 900 (간석동),032-442-2252,126.7085399,37.4627205,
2842,복지·건강,약국,6,8,6008,인천광역시,남동구,힐링팜약국,999,21556,"인천광역시 남동구 미래로 6, 101호 (구월동)",070-4024-7553,126.7050734,37.45064059,
2843,복지·건강,약국,6,8,6008,인천광역시,동구,나을약국,999,22551,인천광역시 동구 화도진로 38 (송현동),032-763-2890,126.6342209,37.47609132,
2844,복지·건강,약국,6,8,6008,인천광역시,동구,다사랑약국,999,22521,"인천광역시 동구 화수로 43, 1층 (화수동)",032-761-3355,126.6331132,37.48270239,
2845,복지·건강,약국,6,8,6008,인천광역시,동구,대한약국,999,22543,"인천광역시 동구 송림로 81, 1층 (송림동)",032-762-2421,126.6437871,37.47580275,
2846,복지·건강,약국,6,8,6008,인천광역시,동구,도원약국,999,22534,"인천광역시 동구 송미로 7, 1층 (송림동)",032-765-8795,126.6473311,37.48110232,
2847,복지·건강,약국,6,8,6008,인천광역시,동구,동구약국,999,22556,"인천광역시 동구 송림로 80, 송림센트럴타워 1층 102호 (송림동)",070-4647-2777,126.6437474,37.47531465,
2848,복지·건강,약국,6,8,6008,인천광역시,동구,동안생약국,999,22510,"인천광역시 동구 화도진로 109, 103호 (화수동, 화도진그린빌 상가)",070-8870-9166,126.6283885,37.48067233,
2849,복지·건강,약국,6,8,6008,인천광역시,동구,백제약국,999,22522,"인천광역시 동구 화수로 38, 103호 (송현동, 동부프라자)",032-764-5747,126.634534,37.48228359,
2850,복지·건강,약국,6,8,6008,인천광역시,동구,보명약국,999,22544,"인천광역시 동구 송림로 97, 1층 (송림동)",032-762-3347,126.6454387,37.47632847,
2851,복지·건강,약국,6,8,6008,인천광역시,동구,복지약국,999,22562,인천광역시 동구 금곡로 66 (금곡동),032-772-2910,126.642724,37.47314284,
2852,복지·건강,약국,6,8,6008,인천광역시,동구,샘물약국,999,22523,"인천광역시 동구 송화로44번길 13-1, 금학빌딩 1층 (송현동)",032-867-0221,126.6337243,37.48034653,
2853,복지·건강,약국,6,8,6008,인천광역시,동구,서약국,999,22543,인천광역시 동구 샛골로 159 (송림동),032-763-4310,126.6445663,37.47664556,
2854,복지·건강,약국,6,8,6008,인천광역시,동구,솔빛메디칼약국,999,22554,인천광역시 동구 송림로 12 (금곡동),032-777-0284,126.6366823,37.4730042,
2855,복지·건강,약국,6,8,6008,인천광역시,동구,송림약국,999,22543,"인천광역시 동구 송림로 73-1, 1층 (송림동)",032-766-2630,126.6429407,37.47557921,
2856,복지·건강,약국,6,8,6008,인천광역시,동구,송현메디칼약국,999,22549,"인천광역시 동구 송현로 1, 1층 (송현동)",032-764-7727,126.6333135,37.47705136,
2857,복지·건강,약국,6,8,6008,인천광역시,동구,신우약국,999,22543,인천광역시 동구 샛골로 155 (송림동),032-766-4480,126.6445119,37.47639838,
2858,복지·건강,약국,6,8,6008,인천광역시,동구,열린약국,999,22545,"인천광역시 동구 송림로 113, 105호 (송림동, 송영빌딩)",032-773-3382,126.6472105,37.47690804,
2859,복지·건강,약국,6,8,6008,인천광역시,동구,오메가약국,999,22531,"인천광역시 동구 봉수대로 82, 1층 (송림동)",032-574-7533,126.6603514,37.48305919,
2860,복지·건강,약국,6,8,6008,인천광역시,동구,우리들약국,999,22540,인천광역시 동구 샛골로 199 (송현동),032-763-5430,126.6452893,37.48012998,
2861,복지·건강,약국,6,8,6008,인천광역시,동구,이화당약국,999,22532,"인천광역시 동구 방축로 191, 인천교자동차매매단지 1층 123,124호 (송림동)",032-576-4200,126.6651169,37.47980306,
2862,복지·건강,약국,6,8,6008,인천광역시,동구,인일약국,999,22561,인천광역시 동구 금곡로92번길 17 (송림동),032-763-2472,126.6463452,37.47312624,
2863,복지·건강,약국,6,8,6008,인천광역시,동구,인천약국,999,22534,인천광역시 동구 샛골로 212 (송림동),032-766-2879,126.6460737,37.48151804,
2864,복지·건강,약국,6,8,6008,인천광역시,동구,인혜약국,999,22505,"인천광역시 동구 화도진로 187, 201호 (만석동, 만석비치타운주공아파트상가)",032-773-8085,126.621957,37.48497935,
2865,복지·건강,약국,6,8,6008,인천광역시,동구,정성약국,999,22519,"인천광역시 동구 수문통로 7, 정성약국 (화평동)",032-762-4407,126.6316702,37.47746851,
2866,복지·건강,약국,6,8,6008,인천광역시,동구,정정안약국,999,22544,인천광역시 동구 송림로 93 (송림동),032-777-3390,126.6450314,37.47621628,
2867,복지·건강,약국,6,8,6008,인천광역시,동구,조은약국,999,22556,"인천광역시 동구 송림로 76, 1층 102호 (송림동)",032-773-9290,126.6432932,37.47510964,
2868,복지·건강,약국,6,8,6008,인천광역시,동구,종로모범약국,999,22546,인천광역시 동구 송현로 47 (송현동),032-773-7842,126.6366795,37.4801293,
2869,복지·건강,약국,6,8,6008,인천광역시,동구,종로약국,999,22558,"인천광역시 동구 송림로 96, 1층 (송림동, 송림메디칼)",032-766-9301,126.6453326,37.47577446,
2870,복지·건강,약국,6,8,6008,인천광역시,동구,중앙약국,999,22550,인천광역시 동구 화도진로 35 (송현동),032-761-3452,126.6340482,37.47574529,
2871,복지·건강,약국,6,8,6008,인천광역시,동구,청십자약국,999,22558,"인천광역시 동구 송림로 102, 1층 (송림동)",032-761-9686,126.6460316,37.47596663,
2872,복지·건강,약국,6,8,6008,인천광역시,동구,한독약국,999,22508,인천광역시 동구 석수로 22 (화수동),032-772-8286,126.6275606,37.48026178,
2873,복지·건강,약국,6,8,6008,인천광역시,동구,한솔약국,999,22558,인천광역시 동구 동산로 86 (송림동),032-766-7090,126.6456633,37.47497916,
2874,복지·건강,약국,6,8,6008,인천광역시,동구,해동약국,999,22551,인천광역시 동구 화도진로44번길 24 (송현동),032-773-1270,126.6349093,37.47621471,
2875,복지·건강,약국,6,8,6008,인천광역시,동구,행복한약국,999,22519,인천광역시 동구 화평로 28 (화평동),032-763-4848,126.6287069,37.47912554,
2876,복지·건강,약국,6,8,6008,인천광역시,동구,화도진약국,999,22510,인천광역시 동구 화도진로 137 (만석동),032-772-5030,126.6266131,37.48295196,
2877,복지·건강,약국,6,8,6008,인천광역시,동구,희망약국,999,22556,"인천광역시 동구 송림로 84, 1층 (송림동)",032-761-5336,126.6442311,37.47554349,
2878,복지·건강,약국,6,8,6008,인천광역시,미추홀구,24시약국,999,22175,"인천광역시 미추홀구 능해길 4, 1층 3호 (용현동)",032-889-2311,126.6379721,37.45959376,
2879,복지·건강,약국,6,8,6008,인천광역시,미추홀구,365열린온누리약국,999,22175,"인천광역시 미추홀구 낙섬중로 105, 유원빌딩 1층 101호 (용현동)",032-891-0012,126.6413111,37.45676189,http://www.instagram.com/yh365pharmacy
2880,복지·건강,약국,6,8,6008,인천광역시,미추홀구,DH메디컬약국,999,22116,"인천광역시 미추홀구 석정로 271, 1층 (도화동)",032-874-0405,126.6656842,37.46857513,
2881,복지·건강,약국,6,8,6008,인천광역시,미추홀구,가까운무궁화약국,999,22183,"인천광역시 미추홀구 인주대로128번길 7-10, 1층 (용현동)",032-888-2593,126.6516142,37.45595641,
